"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AT2G16385",0.947559732306669,0.137129908841164,1.09251024238042,0.125518190605132,0.900113324903149,0.922529217880069
"AT1G08780",256.016243246577,0.017378653217308,0.138531494923662,0.12544911340836,0.900168008306257,0.922542320186518
"AT4G12000",151.027017490528,0.0267286036167522,0.213168646764584,0.125387124337616,0.900217080957875,0.922549671330254
"AT5G14860",1.17322013045005,0.141566755713777,1.13319482288083,0.124927111256901,0.900581254825543,0.922879925009253
"AT1G53850",615.592648001803,-0.0170698722132639,0.136899800057666,-0.12468880309594,0.900769922053024,0.923030304079838
"AT5G61120",0.981928510642439,0.137046313825113,1.09967867213409,0.124623962706445,0.90082125679447,0.923039949371772
"AT5G47060",99.3346957810048,-0.0401353716956059,0.322303875191075,-0.124526494358195,0.900898424175726,0.923063147192414
"AT2G01640",79.4978200008881,0.0186893934144905,0.150128315271422,0.124489463434671,0.900927742445498,0.923063147192414
"AT2G43060",351.818262617785,0.0309535934468794,0.249825582808987,0.123900815516344,0.901393807236046,0.923497689624646
"AT4G06115",9.4330016542,-0.0830294182207652,0.674555036340212,-0.123087685581951,0.902037662607855,0.924114333486868
"AT2G47250",787.529521186626,-0.0173816121298254,0.141792366365675,-0.12258496402408,0.902435761604476,0.924479160610774
"AT1G64780",108.089472916236,-0.112207531323067,0.916841368782098,-0.122384891371252,0.90259420349926,0.924598454110297
"AT1G02010",118.337764868682,-0.0402706455285328,0.329538657462718,-0.12220310005083,0.902738171372683,0.924702910317922
"AT2G01020",10.8592189131281,0.0577159322201644,0.472500851834194,0.122149900886142,0.902780302540437,0.924703047140647
"AT4G13130",3.78830166074746,-0.0800799639168381,0.657397943426363,-0.121813529716051,0.903046698586494,0.924932884099057
"AT2G17580",156.360244477898,-0.0181312190274536,0.148912433447096,-0.121757590066481,0.903091002198519,0.9249352352036
"AT3G29350",724.454176823405,-0.0210906452954892,0.173542114313365,-0.12153041570881,0.903270924991615,0.925076479206725
"AT2G18210",30.6657181992811,-0.0394856811430621,0.325130058449801,-0.121445803354286,0.903337939507921,0.925102081492344
"AT3G19450",1233.19029471081,-0.0523504519552664,0.431364577284979,-0.121360108622645,0.903405811988395,0.92512855999072
"AT3G59140",147.889086169612,0.0418885825690666,0.346931198697987,0.120740316023096,0.90389672500664,0.925588228592512
"AT5G05920",102.132323097458,-0.018596568188928,0.154451249365978,-0.120404129233443,0.904163020545231,0.925817857339204
"AT2G19830",1887.02438532111,0.0168678839655549,0.140299515531846,0.120227670791395,0.904302798633468,0.925917923191579
"AT4G37160",0.875819551088522,-0.136243375196602,1.13471291001379,-0.120068586507002,0.90442881666602,0.926003891436988
"AT3G20860",36.8269618473562,-0.0314270898540047,0.2625805006154,-0.1196855432157,0.904732252874112,0.926271493712554
"AT2G32750",0.812383478286781,-0.127216583548112,1.06597170874895,-0.119343301988208,0.905003378594428,0.926505992927517
"AT2G23390",1412.12565689174,0.0338514850636831,0.284467293945899,0.118999567908573,0.90527569810855,0.926741692437886
"AT1G55770",0.715657456217039,0.142792091603638,1.20054404671984,0.118939485805439,0.905323298633306,0.926747333177187
"AT3G53940",44.6619584251658,-0.0401068951340428,0.337517464456296,-0.118829095847383,0.905410756843335,0.926793772393146
"AT5G20110",150.69543508984,-0.0409374832889458,0.344833961173005,-0.118716506778192,0.905499958516085,0.926841991846365
"AT1G67640",0.713623239536233,0.137643916395131,1.16144024289534,0.1185114061934,0.905662457951374,0.92696522867113
"AT5G20600",193.284638741274,-0.0140096869884765,0.118895538558542,-0.117831898137863,0.906200854542765,0.927473175071937
"AT2G27400",56.4004810220157,0.0319366747058056,0.271459487426464,0.117648032892779,0.906346544447365,0.927579167781076
"AT4G24630",256.03574439354,0.0204469700212331,0.174214121337323,0.117366892329254,0.906569318805563,0.927764037251261
"AT4G26710",655.721584332543,0.0144289262829274,0.124111297077078,0.116257960578451,0.907448102221945,0.928620204253708
"AT2G31180",2.73893258206307,0.0802483696055634,0.690877755426813,0.11615422406528,0.907530315011126,0.928661173765626
"AT5G12470",1483.29257755382,-0.033793204225562,0.291151111613125,-0.116067577548753,0.907598984473269,0.92868828144495
"AT1G78206",1.14853972359778,0.106345281211306,0.917228973609125,0.115941912293565,0.907698578457459,0.928716581879427
"ArthCt103",1.22281124479275,0.114382583658117,0.986790090169716,0.115913794430632,0.907720863017853,0.928716581879427
"AT5G49120",9.34296411118044,0.0538668461496675,0.464878261556119,0.115873015807096,0.907753181879696,0.928716581879427
"AT1G54920",629.020962434978,-0.020947502533728,0.181031415069941,-0.11571197477319,0.90788081551003,0.928804005013467
"AT5G58230",378.965450209061,0.0120341902536746,0.10413485398613,0.115563519734492,0.907998476173094,0.928881217691734
"AT4G33800",0.750806555240549,0.145454277543221,1.260096137061,0.115431095505517,0.908103433038245,0.928916616605269
"AT4G33810",5.48707861434292,0.0545002064163808,0.47221731420893,0.115413401365176,0.908117457190863,0.928916616605269
"AT5G07330",0.783543884960886,0.190011826301119,1.64780504888039,0.115312079199068,0.90819776441408,0.928955606098171
"ArthCp053",9.86748839712918,-0.0621576870945078,0.539456344401447,-0.115222830799172,0.90826850283393,0.928984804914641
"AT3G03325",2.54819740050559,-0.0683303004398492,0.594586531820478,-0.114920699987332,0.908507977579158,0.929186577960697
"ArthCp044",0.761374866752476,0.165821266695465,1.44837860883738,0.114487514303025,0.908851343461753,0.929494583136276
"AT3G60830",169.225262830505,0.0128166174860941,0.112050268263544,0.114382747000206,0.908934390126407,0.929536340074465
"AT5G20700",1894.62575287309,-0.0357698471105287,0.314202603695781,-0.113843254924654,0.909362048995511,0.929907759891261
"ArthCp016",1.63283358156923,0.111550132136307,0.980074356145221,0.113818029659556,0.909382045870589,0.929907759891261
"AT5G53180",414.683861937774,-0.0115074984995669,0.101698088086324,-0.113153538243502,0.909908830123674,0.930403223966147
"AT2G44995",9.63541700435694,-0.0395974923484791,0.350171498268806,-0.113080283644566,0.909966906092416,0.930419399012855
"AT2G46670",3.23179970045337,0.0661491154436727,0.585345879793785,0.11300859496436,0.910023741072486,0.930434303735036
"AT3G21530",67.4322389557412,0.0282836500642688,0.251377115860329,0.112514816503758,0.910415222467687,0.930791343252857
"AT1G63960",1.39041343384595,0.0986412559280243,0.878106887507394,0.112333996386281,0.910558587167707,0.930894691566075
"AT3G56270",72.2706022066282,-0.0263812368743025,0.235277994441655,-0.112127940128479,0.910721964096553,0.931018488507656
"AT4G05420",931.217534304114,0.0130052195761222,0.116109594270395,0.112008139015935,0.910816953182129,0.931048900713959
"AT5G42445",2.71385555111768,-0.0971161777584481,0.867234495668077,-0.111983757845834,0.910836284920459,0.931048900713959
"AT2G26700",10.3768968669991,0.0405946032510914,0.364185021532006,0.111466976539352,0.911246051278027,0.931424518687136
"AT1G48120",197.085785610492,-0.0269976149234565,0.242457363402008,-0.111349948480191,0.911338848476639,0.931476128760498
"AT3G60960",60.8387176858891,-0.0188767588981302,0.170983145851999,-0.110401284314126,0.912091134621403,0.932168874200383
"AT1G11630",104.435047704133,-0.0138164839482572,0.125197475430629,-0.110357528382534,0.912125834771881,0.932168874200383
"AT3G52550",5.55715222928907,0.0615286159137264,0.557652282295962,0.110335092076376,0.912143627697668,0.932168874200383
"AT3G29173",3.0816418522253,-0.0682528913830289,0.619077223755737,-0.110249398239789,0.912211586886579,0.932195058018597
"AT4G14605",308.630932890111,0.0193130484936532,0.175337063988639,0.110148123016961,0.912291903665561,0.932201430225742
"AT5G46190",340.219826307284,-0.0197232454678063,0.17908283356482,-0.110134763199776,0.912302498796634,0.932201430225742
"AT1G22275",13.6192051628818,0.0342101894630802,0.311159849924737,0.109944099379643,0.912453708264639,0.932312671055307
"AT1G57990",1922.37018759325,-0.0531717346948566,0.484328211050803,-0.109784508689871,0.912580277049244,0.932398725757321
"AT4G27280",1625.84670443014,-0.0569440349362504,0.519054371147382,-0.109707264020095,0.912641539339165,0.932416911637689
"AT1G48500",3.90187898504351,0.060005761479641,0.547221843968057,0.109655274439563,0.912682772259764,0.932416911637689
"AT1G08047",0.857941919778151,-0.11538424630409,1.05330578699673,-0.109544870756936,0.912770334166548,0.932463101084724
"AT2G23290",347.08483862911,0.0586532534094512,0.536082181383825,0.109410936319587,0.912876559895428,0.932528351850122
"AT3G15940",394.929858613243,0.0235193355921193,0.215196079354762,0.109292584059333,0.912970428424546,0.93258097392956
"AT1G02145",219.894253187902,0.0180106721597032,0.165114197426708,0.109080093901058,0.913138963432488,0.932709857898336
"ArthCp027",1.81108505539617,0.112132561429823,1.03277193604228,0.108574369148265,0.913540091003189,0.933076296502677
"AT5G40960",14.3838198093042,0.0639473975921727,0.590963413791085,0.108208725108623,0.913830123962399,0.933329235986831
"AT2G43090",2009.73634578496,0.0173925918465344,0.161119713163157,0.107948254779487,0.914036738954441,0.933496958036035
"AT1G29200",1.94183184765779,0.0884752136887397,0.820586662145863,0.10781946352549,0.914138903232892,0.933557994962051
"AT3G11420",312.188875228994,0.0305853571146338,0.284041541761735,0.107679168775566,0.914250194328887,0.933628346492901
"AT4G22190",841.7030702304,0.0337772230820105,0.313884089596759,0.107610497637531,0.914304669440904,0.933640673951851
"AT1G29710",59.5546509826684,-0.0192875316097977,0.179795315720189,-0.10727493946402,0.914570865209083,0.933869188432667
"AT1G68990",204.798312212723,0.0325585474888994,0.30420389733739,0.107028699414686,0.914766211680624,0.934025340789463
"AT1G80745",1.58780501871384,0.0976326267577119,0.914016373051636,0.106817152992287,0.914934039212327,0.934115540402602
"AT4G38100",408.264790806268,-0.0254922444726609,0.238763982285605,-0.106767546045398,0.91497339477097,0.934115540402602
"AT5G00985",6.54240308640435,-0.0449731597748621,0.421329793959683,-0.10674099107068,0.914994462185511,0.934115540402602
"AT3G19002",0.758982452029077,0.163342482407587,1.53080799579305,0.106703442140675,0.915024251766887,0.934115540402602
"AT1G19850",112.755491277373,-0.0245107605323308,0.230143452433443,-0.106502098031311,0.915183990889609,0.934235296555585
"AT5G53710",2.07893738999588,0.0980112190731494,0.924916084161167,0.105967688043871,0.915607989009269,0.934624789151882
"AT1G08680",432.461844125427,-0.0177099803945217,0.167314323495809,-0.105848561106397,0.915702506982317,0.934677937913711
"AT3G05510",106.535883158061,0.0152601789511974,0.144687954000628,0.105469588374518,0.916003200332817,0.934941519790838
"AT3G01910",2121.45263536125,0.0122632106955258,0.116348687109752,0.105400507733773,0.916058013196279,0.934954124811369
"ArthCp013",15.5810004124963,-0.0725570213627664,0.690966510163586,-0.105008014564394,0.916369449179862,0.935228633171512
"AT1G54650",79.4917143034955,-0.0153237937305548,0.146114208046958,-0.104875452807643,0.916474637354797,0.93529263338484
"AT3G61880",96.1847310213477,-0.0529712693716307,0.506188314647727,-0.104647357196491,0.916655635368544,0.935433990523943
"AT2G02765",65.7901039255058,0.0307672703317838,0.294705431564622,0.104400078982044,0.916851860007103,0.935590872393585
"AT4G20410",701.435138570424,-0.0190615798231983,0.18315814718715,-0.104071700418116,0.917112448676211,0.935813416208769
"AT2G46920",273.876504569774,0.0156672200384789,0.1506580944571,0.103991890345727,0.917175784243559,0.93583467340816
"AT1G27440",79.4535469483701,-0.0181426840008636,0.174879191549511,-0.103744098083431,0.917372430233698,0.935921089123284
"AT1G49940",5.00606845508506,0.0516000582874367,0.497394990676288,0.103740607072215,0.917375200708877,0.935921089123284
"AT5G56620",1.09549869566528,-0.103354926446303,0.996437150080447,-0.103724481205822,0.917387998249556,0.935921089123284
"AT1G28980",0.734414341240303,0.124119302482184,1.19924891564675,0.103497531548941,0.917568108513704,0.93606146565606
"AT3G03370",18.0076250786137,-0.033674468072294,0.325891489559543,-0.103330308250168,0.917700821853793,0.936153479224278
"AT3G05470",40.9629433684155,-0.0302887762796282,0.293659937743218,-0.103142350680852,0.917849993259444,0.936248861042799
"AT1G54355",2.5242173159048,0.0866752178147736,0.840816901364111,0.10308453323685,0.917895880311443,0.936248861042799
"AT2G02050",986.953481400468,-0.0202751569882144,0.196747310364408,-0.103051761930882,0.917921889514529,0.936248861042799
"AT3G51550",3545.40815086417,-0.0212940767699071,0.207236599606277,-0.102752490681487,0.918159412540592,0.936447746216359
"AT3G45750",104.721026643777,-0.0206495133036331,0.201370252978868,-0.102545003535354,0.918324093439327,0.936572323375196
"AT5G60180",2.00379317494601,-0.0792821167038095,0.776393788665554,-0.102115856490915,0.91866471514789,0.936876317652906
"AT5G48870",276.914405095807,-0.0227460249153913,0.223470396370781,-0.101785405515866,0.918927010191249,0.937094771502462
"AT3G22886",1.63516867990821,0.0815445117267988,0.801597246125925,0.101727534769984,0.91897294593119,0.937094771502462
"AT3G12587",99.9446059925032,-0.0193580647650843,0.190372617330201,-0.101685132224178,0.919006603735701,0.937094771502462
"ArthCp019",1.56877395729761,-0.100202852255372,0.985984477519708,-0.101627210711711,0.919052580241356,0.937098254688996
"AT5G56740",181.432065774164,-0.0165258323127189,0.162911739150103,-0.101440402017269,0.919200865695128,0.937206050515181
"AT4G35240",353.807893896689,0.0140709676623348,0.138819232963591,0.101361802409795,0.919263257520354,0.937226264312055
"AT2G37070",7.08339866308706,-0.0414802188182388,0.410029743057818,-0.101163926570053,0.919420332194515,0.937343004781165
"AT2G25055",0.833593559436934,-0.107869033803674,1.06889218614923,-0.100916664188819,0.919616614531828,0.937499704544948
"AT5G61920",16.6524617589843,-0.0260241979249274,0.258077050872198,-0.100838869000463,0.919678371083397,0.937512785124882
"AT4G37410",4.12757583162149,0.0657093696601605,0.651922478253838,0.100793225961715,0.919714604355412,0.937512785124882
"AT4G19450",380.655856483363,-0.0174956960618131,0.173888277382796,-0.100614580379666,0.919856421974929,0.937613939125226
"AT2G30970",607.096031536008,0.0142610610407697,0.141896697783708,0.100503121379947,0.919944904883808,0.937660721957767
"AT3G17626",12.4885617002889,0.0376613508019066,0.375971315376622,0.100170808946369,0.920208720511945,0.937885200034976
"AT2G45260",377.974823760746,0.00859429652111341,0.085862441159623,0.100093782625352,0.920269871291092,0.937885200034976
"AT3G44900",6.20967554513931,0.0844638728787754,0.844092289382776,0.100064736926501,0.920292930636554,0.937885200034976
"AT1G33970",1153.98730810361,0.0221792411841144,0.222934222741103,0.0994878261013858,0.920750953308897,0.938211480405812
"AT3G22660",286.029159145265,-0.0188359663436118,0.189379768692399,-0.0994613441217485,0.920771978589223,0.938211480405812
"AT1G08570",1978.66007604809,-0.0193038543645237,0.194143681690067,-0.0994307628065931,0.920796258592354,0.938211480405812
"AT1G35516",234.314231770526,-0.0278551653697017,0.280165531699424,-0.0994239555477728,0.920801663218411,0.938211480405812
"AT5G40840",23.2273722826376,0.0368319209782604,0.370568119398939,0.0993931184312393,0.920826146406104,0.938211480405812
"AT3G51780",372.525678583426,0.0175241812326968,0.176573559622878,0.0992457832878523,0.920943124460574,0.938287247900278
"AT1G60270",169.372044355661,0.0438327997101492,0.441985189690514,0.0991725531365468,0.921001266830508,0.93830306741968
"AT5G48930",1828.9223128807,0.030434433630859,0.307573932740464,0.0989499771963448,0.921177987513837,0.938417247900215
"AT1G01990",184.002656257474,-0.0140754110019168,0.142285042741276,-0.0989240381893891,0.921198582801129,0.938417247900215
"AT1G23390",4615.51491014899,-0.0181780914972101,0.184014971924165,-0.0987859374002539,0.921308234203783,0.938485528600458
"AT4G31550",933.125079969676,0.0260171737572586,0.264027114938925,0.098539779761927,0.921503685964736,0.938608658193899
"AT3G54363",12.6918939166083,0.0305091396390557,0.309654696770507,0.0985263261214692,0.921514368433896,0.938608658193899
"AT4G09575",1.17292354147303,0.0985816394841555,1.00834279710519,0.0977659976023726,0.922118107980562,0.939129715305371
"AT5G53760",156.244188753752,-0.0220712348402914,0.225759464067823,-0.0977643835726893,0.922119389650148,0.939129715305371
"AT4G21100",240.112040446055,-0.0190000878478264,0.19443212001529,-0.097720931327253,0.922153894309298,0.939129715305371
"AT5G09390",402.845269192447,0.0105511662486653,0.108126414064736,0.0975817642703684,0.922264405392154,0.939159967565675
"AT5G52340",1.42334825631703,0.10262667326707,1.05176041626408,0.0975760940230149,0.922268908107232,0.939159967565675
"AT5G15025",42.7074795989334,-0.0212859364464742,0.220709930960934,-0.0964430388510333,0.923168711351281,0.940032774662744
"AT2G42850",1.03884163222102,-0.112660265587381,1.17603920367616,-0.0957963520563073,0.923682314673544,0.940512264358217
"AT1G42480",183.024672150348,0.0302215595510518,0.315877064675047,0.0956750677107301,0.92377864312641,0.940566851530973
"AT5G11010",134.609932673453,0.0163049585846725,0.170949918506285,0.0953785689232317,0.924014137986162,0.940732721532805
"AT1G64195",0.717756008744457,0.110402279234968,1.15803713376618,0.0953356986713508,0.924048188336173,0.940732721532805
"AT3G51500",265.259567538409,0.0171539243208712,0.180069594637856,0.0952627474692214,0.924106131258594,0.940732721532805
"AT4G34970",52.7072884100408,0.0454104179632355,0.476740370987975,0.0952518828416586,0.924114760736484,0.940732721532805
"AT1G63780",174.555882014856,0.0214764510208474,0.225590617885167,0.0952009938275875,0.924155180613796,0.940732721532805
"AT1G20657",0.696919363651369,0.118724936384565,1.24952191401983,0.0950162898725127,0.92430188801271,0.940767946313928
"AT1G78540",107.341525377557,0.024252648508613,0.255399570243828,0.0949596292799522,0.92434689313192,0.940767946313928
"AT3G12860",23.2781692423757,-0.0279298456335891,0.294181769343476,-0.0949407765679021,0.924361867765212,0.940767946313928
"AT2G31560",188.182003035945,0.0280631205986987,0.295708390427274,0.0949013335676739,0.924393197268213,0.940767946313928
"AT2G17490",3.29441161305171,-0.0518523761783524,0.546456068728673,-0.0948884624869967,0.924403420769454,0.940767946313928
"AT4G08570",1.57162907140702,-0.0992864827563916,1.04797807566326,-0.0947409922612685,0.924520557281717,0.940828291333011
"AT3G02650",117.498291111146,0.030975819399459,0.327072697593249,0.0947062216669054,0.924548176018365,0.940828291333011
"AT3G29770",71.963104010362,0.0281760729175531,0.299310432711848,0.0941366215078735,0.925000629778706,0.941245210577112
"AT5G41600",753.724849539241,-0.0147033792911249,0.157792538215257,-0.0931817147846805,0.925759200667392,0.941973569956775
"AT3G57980",124.966852881079,0.0205958159406927,0.221317482938509,0.0930600496049159,0.925855855455114,0.942013502549207
"AT1G62920",19.8315692665817,-0.0326597266271667,0.351086966610574,-0.0930246056766696,0.925884013473857,0.942013502549207
"AT4G36270",37.6598303257754,0.0368203458256886,0.39625854021426,0.0929200057260079,0.925967112235691,0.942054517937596
"AT1G01490",1013.00411969308,0.0234669061272517,0.253207423898637,0.0926785864566349,0.926158909312051,0.942206111224541
"AT1G09267",1.77008281801307,-0.0832649108868767,0.90030872558371,-0.0924848427220256,0.926312833360533,0.942319163044364
"AT5G60190",65.4083901562157,-0.0170195716599931,0.184270771244787,-0.0923617540916682,0.926410625312368,0.942375105018606
"AT5G02870",5211.93868925548,-0.0211648381567496,0.230620001152732,-0.0917736451780384,0.926877883776249,0.942806857848353
"AT1G51055",2.52003840647099,0.0660446355580219,0.723850851868397,0.0912406684160805,0.927301360978287,0.943194039174939
"AT2G34530",5.37551302185432,0.0433046642085165,0.474944151781772,0.0911784344455181,0.927350810384849,0.943200764183925
"AT4G12990",70.2877638308985,0.015723525026602,0.172930822284736,0.090923785701503,0.927553150215429,0.94335872307746
"AT2G06005",61.2398051474064,0.017800021831685,0.19590070199416,0.0908624708869887,0.927601870689452,0.94335872307746
"AT2G18190",0.840239024371143,-0.100894890777338,1.11176496668071,-0.0907519968708585,0.927689653527503,0.94335872307746
"AT4G30840",78.0273320022219,0.0165229439041608,0.182136254700376,0.0907174902181991,0.927717072751871,0.94335872307746
"AT5G09410",614.16644815626,-0.0206690334164174,0.227849889077938,-0.0907133793220649,0.927720339304035,0.94335872307746
"AT5G51480",4.31198909789277,-0.0594405107011919,0.660531310837138,-0.0899889372781719,0.928296005932834,0.94390050146066
"AT1G54680",46.8184272127923,0.0198966395503829,0.221299148705014,0.0899083420194475,0.92836005202993,0.943922033045255
"AT5G66040",2025.99299546202,0.0181033561849105,0.20183327106212,0.0896946082756526,0.92852990064581,0.944051133746742
"AT1G75230",283.660004646434,0.0309328977667548,0.345139398362494,0.0896243602252169,0.928585725645469,0.944064298252848
"AT1G15920",159.063235825989,0.0159063099036085,0.177854327663692,0.0894344833356322,0.928736619524185,0.944174110660425
"AT1G64020",0.865028697508158,-0.111861436584141,1.26133961000807,-0.0886846299732275,0.929332547904398,0.944736323918881
"AT4G09180",258.78825520316,-0.0140016886680194,0.158828695716148,-0.0881559129154006,0.929752757233624,0.945119861900736
"AT2G37870",4.87664624700306,-0.0512469411443029,0.58180138997276,-0.0880832222602669,0.92981053123979,0.945134955765555
"AT1G73710",229.14749383755,-0.0168313859086127,0.191387394198058,-0.0879440674718347,0.929921131489306,0.945203742642948
"AT5G14895",1.32933533516822,-0.0850749291826533,0.971347217630985,-0.0875844678797168,0.930206947569296,0.945443279531226
"AT2G01890",201.264527429674,-0.0368962401313121,0.421480956720004,-0.0875395187921214,0.930242674528316,0.945443279531226
"AT1G79010",1361.82659530481,-0.0115350352015062,0.132758215457409,-0.0868875433566432,0.930760901033483,0.945926310591056
"AT4G12520",3.10998472503699,-0.0643661323271702,0.745076156150837,-0.0863886621465573,0.931157459532268,0.946285652357679
"AT3G05858",2.55383627747042,0.0663152575002733,0.768423305917525,0.0863004245050721,0.931227601030363,0.946313256080055
"AT4G10695",0.684544433137668,0.107177116710174,1.24669243469297,0.0859691722895305,0.931490923422419,0.946537158570926
"AT4G00630",665.381211192177,0.0182085280584596,0.213665474646709,0.0852197955171138,0.932086653281217,0.947098801603482
"AT1G06515",95.6696104129043,0.0144889840086453,0.170223527824826,0.0851173994205765,0.932168057768194,0.947137807842182
"AT5G18670",449.02675090561,-0.0421056023123972,0.496263900849273,-0.0848451846695688,0.932384470853836,0.947307929792133
"AT3G59930",34.0483617073921,0.107938018675355,1.27348226616587,0.08475816392821,0.932453654152293,0.947307929792133
"AT3G20010",103.946918824366,-0.0244945350553312,0.289040019155589,-0.0847444417104949,0.932464563647239,0.947307929792133
"AT2G37370",0.83175623744912,-0.107936652246352,1.27964480934935,-0.0843489157754908,0.932779021775795,0.94758264048047
"AT1G71360",171.253454674661,0.016360113538735,0.194124843239256,0.0842762485508949,0.932836796119315,0.94758264048047
"AT5G65070",42.5998043106821,-0.0207361415772378,0.246195280080261,-0.0842263977216691,0.932876430408623,0.94758264048047
"AT1G60640",232.093311279628,-0.0187547205213864,0.22277242309959,-0.0841878014362765,0.932907116799671,0.94758264048047
"AT5G00435",1.41027094758687,0.0922134253783646,1.10244500903577,0.0836444671821019,0.933339111092138,0.947977698497402
"AT2G28480",116.378461021908,0.0123275856002083,0.147776217077489,0.0834206331979939,0.933517082772137,0.948114725239952
"AT5G65850",20.0589747825125,-0.0216679939762648,0.261640154658503,-0.0828160111911959,0.93399783777227,0.948559243176654
"AT3G12020",497.631448772503,0.0120764519436909,0.146648462727374,0.0823496661273675,0.934368660644835,0.948892079243484
"AT1G12930",291.586027574781,-0.0149557388219732,0.18189089137033,-0.0822236820618098,0.934468841643186,0.948950048671694
"AT2G44525",302.886511570669,0.0122266116473303,0.149681997353255,0.0816839156580402,0.934898069058062,0.949342142900909
"AT5G15330",115.584619716341,0.0205756948587924,0.253017754336577,0.0813211504178539,0.935186554093469,0.949591290722653
"ArthCp061",3.91621031864827,-0.0569297426455299,0.701491381764289,-0.0811552987327492,0.935318448644487,0.949681420440596
"AT4G39210",366.845028831189,0.0255854019014626,0.31641654945313,0.0808598726763262,0.93555339238954,0.949853154564901
"AT4G27270",58.8474159808901,-0.0186955436296611,0.231282796747404,-0.0808341298729599,0.935573865158007,0.949853154564901
"AT2G25250",573.279727662332,-0.020168602423263,0.24988250140017,-0.0807123440427082,0.935670719720844,0.949907686592288
"ArthCp022",27.5015541633253,-0.04556477236547,0.565463296877907,-0.0805795400285869,0.935776337975886,0.949971110219607
"AT1G71410",657.717542067327,0.0195930534719448,0.243854393300689,0.0803473466552855,0.935961002720975,0.950080238980564
"AT2G19810",709.163620904356,-0.0277568018277223,0.345509477943854,-0.0803358622545018,0.935970136421447,0.950080238980564
"AT5G23410",69.429970530979,0.0184230877069545,0.229862712516866,0.0801482219766405,0.936119370484673,0.950187917173683
"AT2G38600",2.93180836702801,-0.0613258437590046,0.767503543725043,-0.0799030105598763,0.936314395407398,0.950342062327944
"AT1G64270",64.5869722977243,0.0290429199947707,0.368559503781584,0.0788011696802754,0.937190773672224,0.951143660767171
"AT5G45095",2.04894989362023,0.0608868838130459,0.773006066486908,0.0787663725457672,0.937218451737928,0.951143660767171
"AT4G40010",12.7198020858069,0.0313021495195491,0.397502097034884,0.0787471305259606,0.937233757108027,0.951143660767171
"AT2G42247",2.92070500419321,0.0489054017205586,0.624880663093703,0.0782635863277226,0.937618382485807,0.951490138985689
"AT3G59340",0.680266957298783,0.0990864621144698,1.26702853576733,0.0782038125561725,0.937665929326893,0.95149453552952
"AT1G13110",1979.56519532773,0.0118960004653122,0.152268750030307,0.0781250286939671,0.937728598018738,0.951514275827299
"AT5G23080",284.083362251384,0.0130397502045511,0.168347776125332,0.0774572168677965,0.938259824971359,0.952009438996285
"ArthCp021",38.3200191207884,-0.0380409354796653,0.492874371050724,-0.0771818088219287,0.938478912931083,0.952113881386462
"AT5G26040",206.626869478428,-0.0246552439411119,0.319497733003086,-0.0771687601954714,0.938489293269822,0.952113881386462
"AT1G27500",87.9593703224127,0.0142760304147601,0.185007158428384,0.0771647461429786,0.938492486498792,0.952113881386462
"AT4G16740",47.7040634185935,0.0594513776221265,0.772856258168757,0.0769242365494891,0.93868381669218,0.952264111496886
"AT1G07877",2.35017272225112,0.0590250841273768,0.774683073137072,0.0761925568973068,0.939265904212898,0.95281072006264
"AT3G47940",113.303435033572,-0.012390587526852,0.162857665127294,-0.0760823109994066,0.939353613123621,0.952855793502068
"ArthCp012",8.54210153770305,0.0497597284672122,0.658061374268276,0.0756156346701582,0.939724897409076,0.953185784530694
"AT1G48390",8.79234400764379,-0.0283925249318858,0.375769891717127,-0.0755582753108362,0.939770533002981,0.953185784530694
"AT1G65890",29.0089049190326,0.0359917257253624,0.476679985690643,0.0755050071448151,0.939812913785846,0.953185784530694
"AT2G37460",321.456965434528,-0.0370486648888453,0.491015487835684,-0.0754531492522765,0.939854172702197,0.953185784530694
"AT1G68790",482.752013103575,-0.0117078308412943,0.15527348845478,-0.0754013512403564,0.939895384137792,0.953185784530694
"AT2G37200",128.565461667223,-0.0136996492367026,0.18393970455027,-0.0744790216456964,0.940629233100052,0.953886074723514
"AT4G02230",1429.77884660223,-0.0121304088809545,0.163307848588274,-0.0742793992194291,0.940788068782773,0.954003209987524
"AT3G01060",2212.01669861173,0.0245874827144271,0.33154188944066,0.074161014030258,0.940882266688619,0.954054791744958
"AT2G39675",52.762328704989,0.0132714200920071,0.179731526076166,0.0738402459587583,0.941137502773464,0.954269653974954
"AT5G17150",4.55456549882881,0.0403594755585404,0.548067699110097,0.0736395807015675,0.941297175776178,0.954387604358072
"AT2G41890",206.755499767781,-0.0106525264125434,0.144830352791412,-0.0735517535325304,0.94136706219815,0.954396024611111
"AT2G45530",14.9136957534289,0.0215107749250359,0.292583206732429,0.0735201967510998,0.941392172881466,0.954396024611111
"AT1G28400",474.433668453826,0.0261299888177484,0.356710215448552,0.0732527067801823,0.941605025061104,0.954567864164804
"AT3G59330",28.148877886529,0.0354818942664862,0.485448690239008,0.0730909259411471,0.941733762395716,0.954644292144218
"AT1G24030",9.6310764194004,0.0296273247765535,0.40586495805619,0.0729979866171441,0.941807719684713,0.954644292144218
"AT3G02160",35.5809913142713,-0.0165943462702721,0.227336913853551,-0.0729945084103769,0.941810487508252,0.954644292144218
"AT4G33330",2.10613937330991,0.0577872473518944,0.792298547053354,0.0729362026054591,0.941856885136095,0.954647373609839
